name,twt_handle,tweet_body,post_date,reply_cnt,rt_cnt,like_cnt
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #6470 sold for 24.5 ETH! ($73907.19)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/6470 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/6470 … Rarity  : #2903/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-22T15:30:20.000Z,1,,1
Trengible - Discover the nft trends,@Trengible," - UknownX just bought #5431 for 23 ETH ($69,049.45)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-22 15:23:56 (GMT 0)

Detail:  https:// ht-club/5431-0x60e4d786628fea6478f785a6d7e704777c86a7c6-5431 …",2022-03-22T15:25:27.000Z,,,1
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #4682 sold for 21.93 ETH! ($66191.76)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/4682 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/4682 … Rarity  : #6970/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-22T15:25:09.000Z,1,2,3
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #5431 sold for 23 ETH (69.05K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/5431 …,2022-03-22T15:24:35.000Z,,1,1
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #5431 sold for 23 ETH! ($69407.56)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/5431 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/5431 … Rarity  : #8760/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-22T15:24:31.000Z,1,,1
NFT Sentiment Updates,@NFTSentimentX,"New big  #NFT  Sale   Mutant   Ape   Yacht Club  #24079 bought for Ξ42.6942ETH ($128,898.49)
Floor Price: Ξ21.97ETH",2022-03-22T14:34:37.000Z,,,2
Trengible - Discover the nft trends,@Trengible," - chrisbell just bought #25322 for 28 ETH ($84,060.20)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-22 14:11:30 (GMT 0)

Detail:  https:// ht-club/25322-0x60e4d786628fea6478f785a6d7e704777c86a7c6-25322 …",2022-03-22T14:13:23.000Z,,,1
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #25322 sold for 28 ETH (84.06K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/25322 …,2022-03-22T14:12:22.000Z,1,2,2
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #25322 sold for 28 ETH! ($84288.68)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/25322 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/25322 …  #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-22T14:12:10.000Z,2,1,2
Trengible - Discover the nft trends,@Trengible," - 0xfa2 just bought #994 for 25 ETH ($75,123.00)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-22 14:08:02 (GMT 0)

Detail:  https:// ht-club/994-0x60e4d786628fea6478f785a6d7e704777c86a7c6-994 …",2022-03-22T14:09:12.000Z,,,
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #994 sold for 25 ETH (75.12K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/994 …,2022-03-22T14:08:36.000Z,1,,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #7864 - Ξ22,2022-03-22T13:25:22.000Z,,1,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #3362 - Ξ35,2022-03-22T13:23:22.000Z,,,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #3362 - Ξ35,2022-03-22T13:23:22.000Z,,,
Trengible - Discover the nft trends,@Trengible," - PAR just bought #4223 for 23 ETH ($69,113.16)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-22 13:18:44 (GMT 0)

Detail:  https:// ht-club/4223-0x60e4d786628fea6478f785a6d7e704777c86a7c6-4223 …",2022-03-22T13:20:15.000Z,,,1
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #4223 sold for 23 ETH (69.11K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/4223 …,2022-03-22T13:19:08.000Z,,4,3
NFT Tracker SOLE Tools,@soletoolsapp,"More here:  https:// Ξ42.6942  Mutant   Ape   Yacht Club  (#24079)
Ξ26.9    Mutant   Ape   Yacht Club  (#15465)
Ξ15     CyberBrokers (#2290) #NFTAirdrop   #NFTCollector   #NFTCollections   #SriLanka",2022-03-22T13:09:06.000Z,,,
Trengible - Discover the nft trends,@Trengible," - TroutsterOnboard just bought #8695 for 22 ETH ($66,047.30)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-22 11:28:23 (GMT 0)

Detail:  https:// ht-club/8695-0x60e4d786628fea6478f785a6d7e704777c86a7c6-8695 …",2022-03-22T11:29:12.000Z,,,
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #8695 sold for 22 ETH (66.05K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/8695 …,2022-03-22T11:28:53.000Z,1,2,5
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #8695 sold for 22 ETH! ($66508.20)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/8695 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/8695 … Rarity  : #11590/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-22T11:28:36.000Z,,1,3
Trengible - Discover the nft trends,@Trengible," - WizardVF just bought #5476 for 22.99 ETH ($69,019.43)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-22 11:21:26 (GMT 0)

Detail:  https:// ht-club/5476-0x60e4d786628fea6478f785a6d7e704777c86a7c6-5476 …",2022-03-22T11:22:30.000Z,,,
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #5476 sold for 22.99 ETH (69.02K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/5476 …,2022-03-22T11:21:58.000Z,,2,1
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #5476 sold for 22.99 ETH! ($69502.91)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/5476 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/5476 … Rarity  : #13334/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-22T11:21:34.000Z,,2,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #4223 - Ξ24,2022-03-22T10:44:30.000Z,,,
Trengible - Discover the nft trends,@Trengible," - simonaiello91 just bought #13072 for 24.5 ETH ($73,552.68)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-22 10:43:09 (GMT 0)

Detail:  https:// ht-club/13072-0x60e4d786628fea6478f785a6d7e704777c86a7c6-13072 …",2022-03-22T10:44:14.000Z,,,
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #13072 sold for 24.5 ETH (73.55K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/13072 …,2022-03-22T10:43:29.000Z,1,,3
testron,@testron4,"Swap #9264

Creator Assets:
20.65 ETH

Counterpart Assets: Mutant   Ape   Yacht Club  #6233",2022-03-22T10:43:18.000Z,,,
mutantapebot,@mutantapebot_,"Swap #9264

Creator Assets:
20.65 ETH

Counterpart Assets: Mutant   Ape   Yacht Club  #6233",2022-03-22T10:43:17.000Z,,,1
boredapebot,@boredapebot,"Swap #9264

Creator Assets:
20.65 ETH

Counterpart Assets: Mutant   Ape   Yacht Club  #6233",2022-03-22T10:43:16.000Z,,,2
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #14602 sold for 21.5 ETH (64.55K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/14602 …,2022-03-22T10:10:17.000Z,,,1
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #14602 sold for 21.5 ETH! ($64842.71)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/14602 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/14602 … Rarity  : #16197/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-22T10:10:01.000Z,,,
NFT FLOOR PRICE UPDATES,@0xbotfather,"Featured Collection:  @TheLoomSociety Daily floor price update

Cryptopunks: 72.99Ξ (  1.37%)
Bored  Ape  YC: 100.99Ξ (  1.0%) Mutant   Ape   Yacht Club : 21.2Ξ (  -5.78%)
CLONE X  X TAKASHI MURAKAMI: 14.2Ξ (  -5.33%)
VeeFriends: 16.757Ξ (  1.56%)",2022-03-22T10:06:58.000Z,1,,1
NFT Whale Alert,@nftwhalealert,"Hourly Top Volume
Bored  Ape   Yacht Club : Ξ128.69 ($386,725.03)
Goopdoods by Goopdude - Official Collection: Ξ72.82 ($218,823.35) Mutant   Ape   Yacht Club : Ξ46.19 ($138,805.11)
Azuki: Ξ38.14 ($114,614.13)
MURI by Haus: Ξ21.35 ($64,146.65)",2022-03-22T10:00:12.000Z,,1,9
Trengible - Discover the nft trends,@Trengible," - 0xe3d just bought #8149 for 21.5 ETH ($64,439.37)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-22 09:40:25 (GMT 0)

Detail:  https:// ht-club/8149-0x60e4d786628fea6478f785a6d7e704777c86a7c6-8149 …",2022-03-22T09:41:10.000Z,,,
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #8149 sold for 21.5 ETH (64.44K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/8149 …,2022-03-22T09:41:09.000Z,,1,2
NftBossAlert,@nftbossalert,"Collection:  Mutant   Ape   Yacht Club  Mutant   Ape   Yacht Club  was bought
Price: 21.5 ETH ($64439.37) 
Seller: MachiBigBrother
Buyer: Unnamed https:// 786628fea6478f785a6d7e704777c86a7c6/8149 …  #MAYC   #NFTSales   #NFTWhale",2022-03-22T09:41:05.000Z,,,1
boredapebot,@boredapebot,"Swap #9258

Creator Assets:
Wrapped Ethereum  #None Bored  Ape  Kennel Club #2167

Counterpart Assets: Mutant   Ape   Yacht Club  #7053",2022-03-22T07:46:25.000Z,,,4
boredkennelbot,@boredkennelbot,"Swap #9258

Creator Assets:
Wrapped Ethereum  #None Bored  Ape  Kennel Club #2167

Counterpart Assets: Mutant   Ape   Yacht Club  #7053",2022-03-22T07:46:24.000Z,,,
boredapebot,@boredapebot,"Swap #9258

Creator Assets:
Wrapped Ethereum  #None Bored  Ape  Kennel Club #2167

Counterpart Assets: Mutant   Ape   Yacht Club  #7053",2022-03-22T07:46:23.000Z,,,3
clipped,@0xClipped,"Collection Name:  mutant - ape - yacht-club Floor Price: 21.5 Ξ
24hr Change: -14.68%  Total Volume: 285723.92 Ξ
One Day Volume: 1179.09 Ξ
Total Sales: 27859
Daily Sales: 50

Opensea:  http:// ant-ape-yacht-club … Floor buy:  http:// ant-ape-yacht-club?search[sortAscending]=true&search[sortBy]=PRICE&search[toggles][0]=BUY_NOW …   Unix: 1647935147",2022-03-22T07:45:46.000Z,,,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #24762 - Ξ24.5,2022-03-22T07:38:55.000Z,,,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #24762 - Ξ24.5,2022-03-22T07:38:55.000Z,,,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #13072 - Ξ24.5,2022-03-22T07:37:09.000Z,,,
CryptoSmart,@NFTCryptoSmart,"Top 30  #NFT  Collection Rankings by Sales Volume (30 days)

No.1: Bored  Ape   Yacht Club  ~$189,591,957
No.2:  Mutant   Ape   Yacht Club  ~$117,127,329
No.3: Invisible Friends ~$92,629,616
No.4: CryptoPunks ~$81,118,038
No.5: 3Landers ~$66,434,196
No.6: CloneX ~$57,393,780 #NFTs   #NFTdrop",2022-03-22T06:25:44.000Z,2,3,4
NFT FLOOR PRICE UPDATES,@0xbotfather,"Featured Collection:  @TheLoomSociety Daily floor price update

Cryptopunks: 72.5Ξ (  0.69%)
Bored  Ape  YC: 101.0Ξ (  1.01%) Mutant   Ape   Yacht Club : 21.2Ξ (  -5.78%)
CLONE X  X TAKASHI MURAKAMI: 14.2Ξ (  -4.05%)
VeeFriends: 16.6Ξ (  0.61%)",2022-03-22T06:07:05.000Z,1,,
NFT Whale Alert,@nftwhalealert,"Hourly Top Volume
Bored  Ape   Yacht Club : Ξ199.25 ($600,429.91)
Goopdoods by Goopdude - Official Collection: Ξ125.04 ($376,797.00) Mutant   Ape   Yacht Club : Ξ62.50 ($188,340.62)
MURI by Haus: Ξ36.81 ($110,922.38)",2022-03-22T06:00:09.000Z,6,9,20
"Learn Easy Guru | Finance, Tech and Management",@learneasyguru,Top  #NFT  Today Mutant   Ape   Yacht Club Price: $204k,2022-03-22T05:56:11.000Z,,1,2
NFT.News,@daily_nftnews,The latest news from  Mutant   Ape   Yacht Club :   #NFT   #NFTs   #NFTcommunity   #NFTNews,2022-03-22T05:51:17.000Z,1,4,2
Trengible - Discover the nft trends,@Trengible," - youyou12345 just bought #22234 for 20 ETH ($60,220.20)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-22 05:49:53 (GMT 0)

Detail:  https:// ht-club/22234-0x60e4d786628fea6478f785a6d7e704777c86a7c6-22234 …",2022-03-22T05:51:15.000Z,,,
CryptoNerd,@VeryCryptoNerd,#NFT  Time! On this image you can see  Mutant   Ape   Yacht Club  stats. #mutant_ape_yacht_club    #opensea,2022-03-22T05:51:01.000Z,1,2,2
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #22234 sold for 20 ETH (60.22K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/22234 …,2022-03-22T05:50:25.000Z,,2,2
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #10428 sold for 21.45 ETH! ($65148.58)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/10428 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/10428 … Rarity  : #9787/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-22T04:33:30.000Z,,2,3
Bitazza Global,@BitazzaGlobal,"$APE   is open for trading on  @BitazzaGlobal  (  $APE  /  $USDT )  #ApeCoin  is the  #ERC20  governance and utility token of the  #APE    #ecosystem  which consists of a growing stable of interconnected  #Metaverse  and  #NFT  projects, including the  @BoredApeYC   #BAYC  and  Mutant   Ape   Yacht Club   #MAYC",2022-03-22T04:28:45.000Z,,4,12
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #4356 - Ξ35,2022-03-22T04:25:54.000Z,,,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #4356 - Ξ35,2022-03-22T04:25:54.000Z,,,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #3628 - Ξ22.95,2022-03-22T04:20:31.000Z,,,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #3628 - Ξ22.95,2022-03-22T04:20:31.000Z,,,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #15948 - Ξ24.99,2022-03-22T04:18:09.000Z,,1,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #15948 - Ξ24.99,2022-03-22T04:18:09.000Z,,1,
MongolNFT,@MongolNft,"TWCS introduces its next feast: The  Mutant   Ape   Yacht Club  (MAYC), a collection of 20,000  Mutant  Apes that were created by exposing a Bored  Ape  to a vial of  Mutant  Serum.  https:// -0/ …  #MAYC   #TWCS   #NFTcollectibles   #NFTCommunity   #MNFT   #NFT",2022-03-22T03:34:47.000Z,,4,10
testron,@testron4,"Swap #9235

Creator Assets: Mutant   Ape   Yacht Club  #15968

Counterpart Assets:
21 ETH",2022-03-22T03:00:55.000Z,,,
mutantapebot,@mutantapebot_,"Swap #9235

Creator Assets: Mutant   Ape   Yacht Club  #15968

Counterpart Assets:
21 ETH",2022-03-22T03:00:54.000Z,,,
boredapebot,@boredapebot,"Swap #9235

Creator Assets: Mutant   Ape   Yacht Club  #15968

Counterpart Assets:
21 ETH",2022-03-22T03:00:54.000Z,,,2
NFT FLOOR PRICE UPDATES,@0xbotfather,"Featured Collection:  @TheLoomSociety Daily floor price update

Cryptopunks: 72.5Ξ (  0.78%)
Bored  Ape  YC: 101.69Ξ (  -0.3%) Mutant   Ape   Yacht Club : 21.2Ξ (  -5.78%)
CLONE X  X TAKASHI MURAKAMI: 14.2Ξ (  -4.05%)
VeeFriends: 16.299Ξ (  3.22%)",2022-03-22T02:07:01.000Z,1,,
NFT Whale Alert,@nftwhalealert,"Hourly Top Volume
Azuki: Ξ200.27 ($579,907.73)
RaidParty Fighters: Ξ62.35 ($180,534.07)
CLONE X - X TAKASHI MURAKAMI: Ξ47.60 ($137,821.19) Mutant   Ape   Yacht Club : Ξ45.21 ($130,913.69)
MURI by Haus: Ξ43.80 ($126,827.60)",2022-03-22T02:00:09.000Z,1,,3
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #24026 sold for 24 ETH! ($69539.76)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/24026 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/24026 … Rarity  : #11504/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-22T01:59:40.000Z,,1,1
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #6044 - Ξ27.8,2022-03-22T01:24:16.000Z,,,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #9873 - Ξ27,2022-03-22T01:23:40.000Z,,,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #9873 - Ξ27,2022-03-22T01:23:40.000Z,,,
Trengible - Discover the nft trends,@Trengible," - 0xdc6 just bought #19598 for 21.21 ETH ($61,343.56)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-22 01:18:16 (GMT 0)

Detail:  https:// ht-club/19598-0x60e4d786628fea6478f785a6d7e704777c86a7c6-19598 …",2022-03-22T01:19:19.000Z,,,
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #19598 sold for 21.21 ETH (61.34K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/19598 …,2022-03-22T01:18:47.000Z,,2,2
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #19598 sold for 21.21 ETH! ($61708.59)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/19598 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/19598 … Rarity  : #13007/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-22T01:18:42.000Z,,1,4
dima,@sissaydima,Mutant   Ape   Yacht Club  #6443,2022-03-22T00:13:47.000Z,,,7
NFT FLOOR PRICE UPDATES,@0xbotfather,"Featured Collection:  @TheLoomSociety Daily floor price update

Cryptopunks: 72.5Ξ (  0.76%)
Bored  Ape  YC: 101.69Ξ (  -0.3%) Mutant   Ape   Yacht Club : 21.2Ξ (  -5.78%)
CLONE X  X TAKASHI MURAKAMI: 14.2Ξ (  -4.05%)
VeeFriends: 16.299Ξ (  2.45%)",2022-03-22T00:07:04.000Z,1,,
NFT Whale Alert,@nftwhalealert,"Hourly Top Volume Mutant   Ape   Yacht Club : Ξ100.89 ($292,236.97)
Juicebox Frens: Ξ80.82 ($234,110.42)
The Cock-a-Doodles: Ξ72.74 ($210,701.17)
Bored  Ape  Kennel Club: Ξ52.29 ($151,462.40)
World of Women: Ξ41.15 ($119,194.68)",2022-03-22T00:00:12.000Z,,2,4
CryptoNerd,@VeryCryptoNerd,#NFT  Time! On this image you can see  Mutant   Ape   Yacht Club  stats. #mutant_ape_yacht_club    #opensea,2022-03-21T23:51:00.000Z,,1,4
Trengible - Discover the nft trends,@Trengible," - k4kvault just bought #24204 for 21.49 ETH ($62,746.93)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-21 23:36:03 (GMT 0)

Detail:  https:// ht-club/24204-0x60e4d786628fea6478f785a6d7e704777c86a7c6-24204 …",2022-03-21T23:37:54.000Z,,,
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #24204 sold for 21.49 ETH (62.75K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/24204 …,2022-03-21T23:36:15.000Z,,2,1
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #24204 sold for 21.49 ETH! ($62074.51)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/24204 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/24204 … Rarity  : #4139/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-21T23:36:13.000Z,,2,1
Dmitrij,@Dmitrij09358577,"Would love to win an exclusive  Mutant   Ape . My favourite NFT projects is the original Bored  Ape   Yacht Club   @BoredApeYC  for its community and the real decentralized way the are created (e.g. pictures are stored in decentralized manner, not on a single server).",2022-03-21T23:03:18.000Z,,,
NFT Whale Alert,@nftwhalealert,"Hourly Top Volume
Doodles: Ξ234.73 ($683,350.67)
World of Women: Ξ190.06 ($553,303.56)
Bored  Ape   Yacht Club : Ξ93.95 ($273,509.12) Mutant   Ape   Yacht Club : Ξ76.83 ($223,669.03)
Azuki: Ξ63.05 ($183,552.42)",2022-03-21T23:00:08.000Z,,1,8
Trengible - Discover the nft trends,@Trengible," - 0xddf just bought #24908 for 23.95 ETH ($69,929.69)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-21 22:54:52 (GMT 0)

Detail:  https:// ht-club/24908-0x60e4d786628fea6478f785a6d7e704777c86a7c6-24908 …",2022-03-21T22:56:12.000Z,,,
Trengible - Discover the nft trends,@Trengible," - Not_FinancialAdvice just bought #18480 for 22 ETH ($64,236.04)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-21 22:54:52 (GMT 0)

Detail:  https:// ht-club/18480-0x60e4d786628fea6478f785a6d7e704777c86a7c6-18480 …",2022-03-21T22:56:11.000Z,,,
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #18480 sold for 22 ETH (64.24K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/18480 …,2022-03-21T22:55:23.000Z,,,2
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #18480 sold for 22 ETH! ($64052.78)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/18480 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/18480 … Rarity  : #7551/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-21T22:55:19.000Z,1,,
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #24908 sold for 23.95 ETH! ($69730.19)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/24908 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/24908 … Rarity  : #13884/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-21T22:55:19.000Z,,,1
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #28928 - Ξ24.99,2022-03-21T22:19:56.000Z,,,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #28928 - Ξ24.99,2022-03-21T22:19:56.000Z,,,
NFT FLOOR PRICE UPDATES,@0xbotfather,"Featured Collection:  @TheLoomSociety Daily floor price update

Cryptopunks: 72.5Ξ (  0.76%)
Bored  Ape  YC: 101.69Ξ (  -0.3%) Mutant   Ape   Yacht Club : 22.5Ξ (  0.0%)
CLONE X  X TAKASHI MURAKAMI: 14.2Ξ (  -4.05%)
VeeFriends: 16.299Ξ (  1.68%)",2022-03-21T22:07:10.000Z,1,,
NFT Whale Alert,@nftwhalealert,"Hourly Top Volume
CyberKongz: Ξ73.98 ($216,034.92) Mutant   Ape   Yacht Club : Ξ62.21 ($181,664.40)
CLONE X - X TAKASHI MURAKAMI: Ξ48.00 ($140,168.64)
Doodles: Ξ42.28 ($123,465.21)
Azuki: Ξ40.27 ($117,595.65)
PUNKS Comic: Ξ39.35 ($114,909.08)",2022-03-21T22:00:08.000Z,,1,4
CryptoNerd,@VeryCryptoNerd,#NFT  Time! On this image you can see  Mutant   Ape   Yacht Club  stats. #mutant_ape_yacht_club    #opensea,2022-03-21T21:51:01.000Z,,1,1
NFT.News,@daily_nftnews,The latest news from  Mutant   Ape   Yacht Club :   #NFT   #NFTs   #NFTcommunity   #NFTNews,2022-03-21T21:39:22.000Z,1,6,4
mutantapebot,@mutantapebot_,"Swap #9232

Creator Assets: Mutant   Ape   Yacht Club  #11125 Mutant   Ape   Yacht Club  #3098

Counterpart Assets:
46 ETH",2022-03-21T21:39:14.000Z,,,
boredapebot,@boredapebot,"Swap #9232

Creator Assets: Mutant   Ape   Yacht Club  #11125 Mutant   Ape   Yacht Club  #3098

Counterpart Assets:
46 ETH",2022-03-21T21:39:14.000Z,1,2,9
Mintalytics,@mintalytics,"Top 10: 1d Volume   @MuriNFT  5236.46 ETH @BoredApeYC  1767.36 ETH Mutant   Ape   Yacht Club  1260.23 ETH @worldofwomennft  907.71 ETH @larvalabs  868.25 ETH @artblocks_io  643.28 ETH @MartianPLeague  524.49 ETH @RTFKTstudios  514.69 ETH
RTFKT - MNLTH 472.57 ETH @haustwts  450.5 ETH",2022-03-21T20:45:05.000Z,,,5
Trengible - Discover the nft trends,@Trengible," - B1N8M9 just bought #7053 for 21.2121 ETH ($61,735.27)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-21 20:42:59 (GMT 0)

Detail:  https:// ht-club/7053-0x60e4d786628fea6478f785a6d7e704777c86a7c6-7053 …",2022-03-21T20:44:14.000Z,,,
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #7053 sold for 21.212 ETH (61.74K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/7053 …,2022-03-21T20:43:33.000Z,,,2
